Although	IN	B-SBAR	False
be	VB	B-VP	False
warned	VBN	I-VP	False
their	PRP$	B-NP	False
dinner	NN	I-NP	False
menu	NN	I-NP	False
to	TO	B-VP	False
sit	VB	I-VP	False
and	CC	B-O	False
take	VB	B-VP	False
out	RP	B-PRT	False
prices	NNS	B-NP	True
are	VBP	B-VP	False
different	JJ	B-ADJP	False
.	.	.	False
The	DT	B-NP	False
staff	NN	I-NP	True
was	VBD	B-VP	False
accomodating,	CD	B-O	False
the	DT	B-NP	False
food	NN	I-NP	True
was	VBD	B-VP	False
absolutely	RB	B-ADJP	False
delicious	JJ	I-ADJP	False
and	CC	B-O	False
the	DT	B-NP	False
place	NN	I-NP	True
is	VBZ	B-VP	False
lovely	.	B-O	False
.	.	.	False
P.S	NNP	B-NP	False
Please	NNP	I-NP	False
don't	RB	B-VP	False
tell	VB	I-VP	False
anyone	NN	B-NP	False
in	IN	B-PP	False
my	PRP$	B-NP	False
family	NN	I-NP	False
i	PRP	B-NP	False
eat	VBP	B-VP	False
there	JJ	B-ADJP	False
.	.	.	False
my	PRP$	B-NP	False
picks	NNS	I-NP	False
are:	SYM	B-O	False
-	:	I-O	False
Scallion	NNP	B-NP	False
Pancake	NNP	I-NP	False
(fried	NNP	I-NP	False
with	IN	B-PP	False
vegetable	NN	B-NP	False
juice,	CC	B-NP	False
very	RB	B-ADJP	False
special	JJ	I-ADJP	False
and	CC	B-O	False
tasty)	NNP	I-O	False
-	:	I-O	False
Guizhou	NNP	B-NP	False
Chicken	NNP	I-NP	False
-	:	B-O	False
Shredded	JJ	B-NP	False
Squid	NNP	I-NP	False
Family	NNP	I-NP	False
Style	NNP	I-NP	False
(one	NNP	I-NP	False
of	IN	B-PP	False
my	PRP$	B-NP	False
personal	JJ	I-NP	False
favorites)	NN	I-NP	False
-	:	B-O	False
Sichuan	NNP	B-NP	False
Spicy	NNP	I-NP	False
Soft	NNP	I-NP	False
Shell	NNP	I-NP	False
Crab	NNP	I-NP	False
-	:	B-O	False
Shuizhu	NNP	B-NP	False
Fish	NNP	I-NP	False
(this	NNP	I-NP	False
one	NN	I-NP	False
is	VBZ	B-VP	False
for	IN	B-PP	False
hardcore	JJ	B-NP	False
Sichuan	NNP	I-NP	False
food	NN	I-NP	False
fans,	(	B-O	False
I	PRP	B-NP	False
wouldn't	MD	B-VP	False
recommend	VB	I-VP	False
to	TO	B-PP	False
my	PRP$	B-NP	False
American	JJ	I-NP	False
friends	NNS	I-NP	False
as	IN	B-PP	False
it's	NN	B-NP	False
very	RB	B-ADJP	False
spicy	.	B-O	False
.	.	.	False
They	PRP	B-NP	False
smell	VBP	B-VP	False
like	IN	B-SBAR	False
they	PRP	B-NP	False
stuff	VBP	B-VP	False
them	PRP	B-NP	False
with	IN	B-PP	False
old	JJ	B-NP	False
canned	JJ	I-NP	False
vegetables	NNS	I-NP	False
like	IN	B-PP	False
the	DT	B-NP	False
spinach	NN	I-NP	False
mushroom	NN	I-NP	False
calzone	.	B-O	False
.	.	.	False
To	TO	B-VP	False
celebrate	VB	I-VP	False
a	DT	B-NP	False
birthday,	JJ	I-NP	False
three	CD	I-NP	False
of	IN	B-PP	False
us	PRP	B-NP	False
went	VBD	B-VP	False
to	TO	B-PP	False
Mare	NNP	B-NP	False
anticipating	VBG	B-VP	False
great	JJ	B-NP	False
food	JJ	I-NP	False
.	.	.	False
There	EX	B-NP	False
was	VBD	B-VP	False
a	DT	B-NP	False
great	JJ	I-NP	False
deal	NN	I-NP	False
for	IN	B-PP	False
6	CD	B-NP	False
Blue	NNP	I-NP	False
Point	NNP	I-NP	False
oysters	NNS	I-NP	False
and	CC	B-O	False
a	DT	B-NP	False
beer	NN	I-NP	True
or	CC	I-NP	False
glass	NN	I-NP	False
of	IN	B-PP	False
wine	NN	B-NP	False
for	IN	B-PP	False
$8!	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
really	RB	B-ADVP	False
liked	VBD	B-VP	False
the	DT	B-NP	False
noodle	NN	I-NP	False
dishes	NNS	I-NP	False
at	IN	B-PP	False
Rice	NNP	B-NP	False
Avenue	NNP	I-NP	False
compared	VBN	B-PP	False
to	TO	B-PP	False
their	PRP$	B-NP	False
Green	NNP	I-NP	False
Curry	NNP	I-NP	False
dish	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
went	VBD	B-VP	False
to	TO	I-VP	False
pams	VB	I-VP	False
with	IN	B-PP	False
my	PRP$	B-NP	False
girlfriend,	JJ	I-NP	False
and	CC	B-O	False
i	PRP	B-NP	False
love	VBP	B-VP	False
it	.	B-O	False
.	.	.	False
But	CC	B-O	False
for	IN	B-PP	False
whatever	WDT	B-NP	False
reason,	JJ	I-NP	False
prices	NNS	I-NP	True
are	VBP	B-VP	False
about	RB	B-NP	False
twice	RB	I-NP	False
as	IN	B-PP	False
high	CD	B-NP	False
.	.	.	False
I	PRP	B-NP	False
am	VBP	B-VP	False
relatively	RB	B-ADVP	False
new	JJ	B-ADJP	False
to	TO	B-PP	False
the	DT	B-NP	False
area	NN	I-NP	False
and	CC	B-O	False
tried	VBD	B-VP	False
Pick	VB	I-VP	False
a	DT	B-NP	False
bgel	NN	I-NP	False
on	IN	B-PP	False
2nd	CD	B-NP	False
and	CC	B-O	False
was	VBD	B-VP	False
disappointed	VBN	I-VP	False
with	IN	B-PP	False
the	DT	B-NP	False
service	NN	I-NP	True
and	CC	B-O	False
I	PRP	B-NP	False
thought	VBD	B-VP	False
the	DT	B-NP	False
food	NN	I-NP	True
was	VBD	B-VP	False
overated	JJ	B-ADJP	False
and	CC	B-PP	False
on	IN	B-PP	False
the	DT	B-NP	False
pricey	JJ	I-NP	False
side	NNP	I-NP	False
.	.	.	False
Great	JJ	B-NP	False
atmoshere	NNS	I-NP	True
and	CC	B-O	False
worth	NN	B-ADJP	False
every	DT	B-NP	False
bit	.	B-O	False
.	.	.	False
We	PRP	B-NP	False
had	VBD	B-VP	False
a	DT	B-NP	False
most	RBS	I-NP	False
unpleasant	JJ	I-NP	False
experience	NN	I-NP	False
at	IN	B-PP	False
this	DT	B-NP	False
restaurant	JJ	I-NP	False
.	.	.	False
The	DT	B-NP	False
spicy	JJ	I-NP	False
tuna	NN	I-NP	False
roll	NN	I-NP	False
was	VBD	B-VP	False
unusually	RB	B-ADJP	False
good	JJ	I-ADJP	False
and	CC	B-O	False
the	DT	B-NP	False
rock	NN	I-NP	False
shrimp	NN	I-NP	False
tempura	NN	I-NP	False
was	VBD	B-VP	False
awesome,	JJ	I-VP	False
great	JJ	B-NP	False
appetizer	NN	I-NP	True
to	TO	B-PP	False
share!	.	B-O	False
.	.	.	False
The	DT	B-NP	False
staff	NN	I-NP	True
was	VBD	B-VP	False
knowledgeable	JJ	B-ADJP	False
and	CC	I-ADJP	False
full	JJ	I-ADJP	False
of	IN	B-PP	False
personality	JJ	B-NP	False
.	.	.	False
Great	JJ	B-NP	False
staff	NN	I-NP	False
.	.	.	False
Only	JJ	B-NP	False
complaint	NN	I-NP	False
would	MD	B-VP	False
be	VB	I-VP	False
that	IN	B-SBAR	False
at	IN	B-PP	False
an	DT	B-NP	False
average	JJ	I-NP	False
cost	NN	I-NP	True
of	IN	B-PP	False
$12-$15	NNP	B-NP	False
per	IN	B-PP	False
meal,	JJ	B-NP	False
I'd	NN	I-NP	False
like	IN	B-PP	False
not	RB	B-O	False
to	TO	B-VP	False
have	VB	I-VP	False
to	TO	I-VP	False
worry	VB	I-VP	False
about	IN	B-PP	False
finding	VBG	B-VP	False
a	DT	B-NP	False
seat!	.	B-O	False
.	.	.	False
To	TO	B-VP	False
finish	VB	I-VP	False
off	RP	B-PRT	False
such	PDT	B-NP	False
a	DT	I-NP	False
delightful	JJ	I-NP	False
dinner	NN	I-NP	True
experience	NN	I-NP	False
you	PRP	B-NP	False
must	MD	B-VP	False
have	VB	I-VP	False
dessert,	RBR	I-VP	False
especially	RB	B-ADVP	False
the	DT	B-NP	False
White	NNP	I-NP	False
Chocolate	NNP	I-NP	False
Bread	NNP	I-NP	False
Pudding	NNP	I-NP	False
with	IN	B-PP	False
Gelato	NN	B-NP	False
and	CC	B-O	False
hot	JJ	B-ADJP	False
chocolate	.	B-O	False
.	.	.	False
The	DT	B-NP	False
banana	NN	I-NP	False
tower	NN	I-NP	False
is	VBZ	B-VP	False
an	DT	B-NP	False
amazing	JJ	I-NP	False
dessert	NN	I-NP	True
as	IN	B-PP	False
well	CD	B-NP	False
.	.	.	False
I	PRP	B-NP	False
went	VBD	B-VP	False
there	RB	B-ADVP	False
with	IN	B-PP	False
my	PRP$	B-NP	False
friend	NN	I-NP	False
last	JJ	B-NP	False
saturday	NNP	I-NP	False
.	.	.	False
Excellent	JJ	B-NP	False
atmosphere,	JJ	I-NP	False
delicious	JJ	I-NP	False
dishes	NNS	I-NP	True
good	JJ	B-ADJP	False
and	CC	I-ADJP	False
friendly	JJ	I-ADJP	False
service	.	B-O	False
.	.	.	False
A	DT	B-NP	False
cool	JJ	I-NP	False
place	NN	I-NP	True
to	TO	B-VP	False
hang	VB	I-VP	False
with	IN	B-PP	False
your	PRP$	B-NP	False
friends	NNS	I-NP	False
for	IN	B-PP	False
a	DT	B-NP	False
couple	NN	I-NP	False
of	IN	B-PP	False
healthy	JJ	B-NP	False
drinks	NNS	I-NP	True
and	CC	B-O	False
desserts	NN	B-NP	False
.	.	.	False
Great	JJ	B-NP	False
vibe,	JJ	I-NP	False
lots	NNS	I-NP	False
of	IN	B-PP	False
people	CD	B-NP	False
.	.	.	False
I	PRP	B-NP	False
like	IN	B-PP	False
Mamoun's	JJ	B-NP	False
food	NN	I-NP	True
as	IN	B-PP	False
well,	JJ	B-ADJP	False
but	CC	B-O	False
side	NN	B-NP	False
by	IN	B-PP	False
side,	NNPS	B-NP	False
Kati	NNP	I-NP	False
Rolls	NNP	I-NP	False
just	RB	B-ADVP	False
produce	VBP	B-VP	False
tastier	JJR	B-NP	False
food	NN	I-NP	True
hands	NNS	I-NP	False
down	.	B-O	False
.	.	.	False
Just	RB	B-NP	False
an	DT	I-NP	False
odd	JJ	I-NP	False
group	CD	I-NP	False
.	.	.	False
The	DT	B-NP	False
service	NN	I-NP	True
is	VBZ	B-VP	False
a	DT	B-NP	False
bit	NN	I-NP	False
slow,	JJ	B-ADJP	False
but	CC	B-O	False
harkens	VBZ	B-VP	False
back	RB	B-ADVP	False
to	TO	B-PP	False
my	PRP$	B-NP	False
years	NNS	I-NP	False
growing	VBG	B-VP	False
up	RP	B-PRT	False
in	IN	B-PP	False
Napoli,	NNP	B-NP	False
Italy	NNP	I-NP	False
where	WRB	B-ADVP	False
things	NNS	B-NP	False
are	VBP	B-VP	False
not	RB	I-VP	False
rushed	VBN	I-VP	False
and	CC	B-O	False
when	WRB	B-ADVP	False
you	PRP	B-NP	False
sit	VBP	B-VP	False
down	RP	B-PRT	False
for	IN	B-PP	False
dinner	NN	B-NP	True
the	DT	B-NP	False
table	NN	I-NP	True
is	VBZ	B-VP	False
yours	PRP	B-NP	False
all	DT	B-NP	False
night	JJ	I-NP	False
.	.	.	False
Either	CC	B-O	False
that,	RB	I-O	False
or	CC	I-O	False
the	DT	B-NP	False
editor's	JJ	I-NP	False
idea	NN	I-NP	False
of	IN	B-PP	False
romance	NN	B-NP	False
must	MD	B-VP	False
be	VB	I-VP	False
sharing	VBG	I-VP	False
a	DT	B-NP	False
conversation	NN	I-NP	False
with	IN	B-PP	False
the	DT	B-NP	False
next	JJ	I-NP	False
table,	NNP	I-NP	False
while	IN	B-SBAR	False
trying	VBG	B-VP	False
to	TO	I-VP	False
speak	VB	I-VP	False
louder	JJR	B-ADJP	False
than	IN	B-PP	False
the	DT	B-NP	False
traffic	NN	I-NP	False
on	IN	B-PP	False
57th	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
love	VBP	B-VP	False
this	DT	B-NP	False
place!	NN	I-NP	False
.	.	.	False
it	PRP	B-NP	False
is	VBZ	B-VP	False
not	RB	B-O	False
consistent	.	I-O	False
.	.	.	False
But	CC	B-O	False
that	DT	B-NP	False
wasn't	VBZ	B-VP	False
the	DT	B-NP	False
icing	NN	I-NP	False
on	IN	B-PP	False
the	DT	B-NP	False
cake:	NN	I-NP	False
a	DT	B-NP	False
tiramisu	NN	I-NP	True
that	WDT	B-NP	False
resembled	VBD	B-VP	False
nothing	NN	B-NP	False
I	PRP	B-NP	False
have	VBP	B-VP	False
ever	RB	I-VP	False
had	NNP	B-NP	False
.	.	.	False
Great	JJ	B-NP	False
food	NN	I-NP	True
and	CC	B-O	False
the	DT	B-NP	False
prices	NNS	I-NP	True
are	VBP	B-VP	False
very	RB	B-ADVP	False
reasonable	.	B-O	False
.	.	.	False
Wine	NN	B-NP	False
list	NN	I-NP	False
is	VBZ	B-VP	False
not	RB	B-O	False
huge	JJ	B-ADJP	False
but	CC	B-O	False
def	NN	B-NP	False
well	RB	B-ADVP	False
selected	.	B-O	False
.	.	.	False
A	DT	B-NP	False
cool	JJ	I-NP	False
bar	NN	I-NP	True
with	IN	B-PP	False
great	JJ	B-NP	False
food,	NN	I-NP	False
and	CC	B-O	False
tons	NNS	B-NP	False
of	IN	B-PP	False
excellent	JJ	B-NP	False
beer	CD	I-NP	False
.	.	.	False
Be	VB	B-VP	False
sure	JJ	B-ADJP	False
to	TO	B-VP	False
try	VB	I-VP	False
the	DT	B-NP	False
seasonal,	NNS	I-NP	False
and	CC	B-O	False
always	RB	B-ADVP	False
delicious,	.	B-O	False
specials	.	I-O	False
.	.	.	False
The	DT	B-NP	False
ambience	NN	I-NP	True
is	VBZ	B-VP	False
authentic	JJ	B-ADJP	False
and	CC	B-O	False
relaxing	VBG	B-VP	False
and	CC	B-O	False
we	PRP	B-NP	False
have	VBP	B-VP	False
always	RB	I-VP	False
received	VBN	I-VP	False
attentive	JJ	B-ADJP	False
and	CC	B-O	False
prompt	VB	B-VP	False
service	.	B-O	False
.	.	.	False
Fresh,	JJ	B-NP	False
authentic,	JJ	I-NP	False
french	JJ	I-NP	False
cuisine	NN	I-NP	False
in	IN	B-PP	False
substantial	JJ	B-NP	False
portions	.	B-O	False
.	.	.	False
Drinks	NNS	B-NP	True
got	VBD	B-VP	False
screwed	VBN	I-VP	False
up,	MD	B-O	False
she	PRP	B-NP	False
acted	VBD	B-VP	False
put	VBD	B-VP	False
upon	CD	B-NP	False
.	.	.	False
The	DT	B-NP	False
one	CD	I-NP	False
vegetarian	JJ	I-NP	False
entree	NN	I-NP	False
(Abby's	FW	I-NP	False
treasure)	NN	I-NP	False
was	VBD	B-VP	False
actually	RB	B-ADVP	False
quite	RB	B-NP	False
a	DT	I-NP	False
surprise	NN	I-NP	False
-	:	B-O	False
it	PRP	B-NP	False
was	VBD	B-VP	False
delicious	JJ	B-ADJP	False
and	CC	B-O	False
had	VBD	B-VP	False
wintermelon	RB	I-VP	True
covering	VBG	I-VP	False
an	DT	B-NP	False
assortment	NN	I-NP	False
of	IN	B-PP	False
fresh	JJ	B-NP	False
mushrooms	NNS	I-NP	False
and	CC	B-O	False
vegetables	NNP	B-NP	False
.	.	.	False
At	IN	B-PP	False
5	CD	B-NP	False
dumplings	NNS	I-NP	True
for	IN	B-PP	False
$1,	NN	B-NP	False
you	PRP	B-NP	False
just	RB	B-ADVP	False
cannot	MD	B-VP	False
go	VB	I-VP	False
wrong	CD	B-NP	False
.	.	.	False
But	CC	B-O	False
the	DT	B-NP	False
pizza	NN	I-NP	True
is	VBZ	B-VP	False
way	NN	B-NP	False
to	TO	B-PP	False
expensive	CD	B-NP	False
.	.	.	False
And	CC	B-O	False
the	DT	B-NP	False
staff	NN	I-NP	True
is	VBZ	B-VP	False
also	RB	B-ADVP	False
young,	VB	B-VP	False
energeic	JJ	B-ADJP	False
and	CC	B-O	False
hot!!!!	NN	B-NP	False
.	.	.	False
Even	RB	B-ADVP	False
better,	VB	B-VP	False
they	PRP	B-NP	False
know	VBP	B-VP	False
how	WRB	B-ADVP	False
to	TO	B-VP	False
cook	VB	I-VP	False
French	JJ	B-NP	False
classics	NNS	I-NP	False
like	IN	B-PP	False
Steak	NN	B-NP	False
au	FW	I-NP	False
Poivre	NNP	I-NP	False
and	CC	B-O	False
Onglet	NNP	B-NP	True
without	IN	B-PP	False
burning	VBG	B-VP	False
it	PRP	B-NP	False
to	TO	B-PP	False
death	NN	B-NP	False
or	CC	B-O	False
overcooking	VBG	B-VP	False
it	.	B-O	False
.	.	.	False
Service	NN	B-NP	True
was	VBD	B-VP	False
decent,	JJ	B-ADJP	False
but	CC	I-ADJP	False
not	RB	I-ADJP	False
as	RB	I-ADJP	False
smooth	JJ	I-ADJP	False
as	IN	B-SBAR	False
I	PRP	B-NP	False
would	MD	B-VP	False
expect	VB	I-VP	False
from	IN	B-PP	False
a	DT	B-NP	False
place	NN	I-NP	False
with	IN	B-PP	False
these	DT	B-NP	False
prices	NNS	I-NP	True
and	CC	B-O	False
reputation	NNP	B-NP	False
.	.	.	False
We	PRP	B-NP	False
had	VBD	B-VP	False
a	DT	B-NP	False
wonderful	JJ	I-NP	False
meal	NN	I-NP	True
at	IN	B-PP	False
Naples	NNP	B-NP	False
45	CD	I-NP	False
a	DT	B-NP	False
month	NN	I-NP	False
ago	RB	B-ADVP	False
on	IN	B-PP	False
a	DT	B-NP	False
visit	NN	I-NP	False
to	TO	B-PP	False
NYC	.	B-O	False
.	.	.	False
Good	JJ	B-NP	False
drink	NN	I-NP	False
.	.	.	False
Great	JJ	B-NP	False
food	NN	I-NP	True
(spinach	NN	I-NP	False
and	CC	I-NP	False
corn	NN	I-NP	False
dumplings	NNS	I-NP	False
and	CC	B-O	False
massamman	JJ	B-VP	False
curry),	MD	I-VP	False
very	RB	B-ADJP	False
friendly	JJ	I-ADJP	False
and	CC	B-O	False
no	DT	B-NP	False
nonsense	NN	I-NP	False
service	NN	I-NP	True
and	CC	B-O	False
a	DT	B-NP	False
clean	JJ	I-NP	False
and	CC	I-NP	False
funky	JJ	I-NP	False
bathroom	.	B-O	False
.	.	.	False
Was	VBD	B-O	False
there	RB	I-O	False
Friday	NNP	B-NP	False
night	.	B-O	False
.	.	.	False
We	PRP	B-NP	False
had	VBD	B-VP	False
a	DT	B-NP	False
girls'	JJ	I-NP	False
night	NN	I-NP	False
dinner	NN	I-NP	True
here	RB	B-ADVP	False
for	IN	B-PP	False
restaurant	NN	B-NP	False
week	CD	B-NP	False
.	.	.	False
Romantic	JJ	B-ADJP	False
if	IN	B-SBAR	False
you	PRP	B-NP	False
want	VBP	B-VP	False
it	PRP	B-NP	False
to	TO	B-VP	False
be	VB	I-VP	False
(brightly	.	B-O	False
lit)	.	I-O	False
.	.	.	False
However,	VBP	B-O	False
I	PRP	B-NP	False
was	VBD	B-VP	False
there	RB	B-ADVP	False
for	IN	B-PP	False
a	DT	B-NP	False
work	NN	I-NP	False
dinner	NN	I-NP	True
not	RB	B-ADVP	False
long	RB	I-ADVP	False
ago	RB	I-ADVP	False
when	WRB	B-ADVP	False
my	PRP$	B-NP	False
colleague	NN	I-NP	False
from	IN	B-PP	False
London	NNP	B-NP	False
noticed	VBD	B-VP	False
a	DT	B-NP	False
very	RB	I-NP	False
large	JJ	I-NP	False
waterbug	NN	I-NP	False
on	IN	B-PP	False
the	DT	B-NP	False
ceiling	CD	I-NP	False
.	.	.	False
I	PRP	B-NP	False
recommend	VBP	B-VP	False
it!	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
have	VBP	B-VP	False
taken	VBN	I-VP	False
practically	RB	B-ADVP	False
every	DT	B-NP	False
guest	NN	I-NP	False
that	WDT	B-NP	False
has	VBZ	B-VP	False
come	VBN	I-VP	False
to	TO	I-VP	False
visit	VB	I-VP	False
me	PRP	B-NP	False
in	IN	B-PP	False
NY	NNP	B-NP	False
and	CC	B-O	False
hooked	VBD	B-VP	False
a	DT	B-NP	False
few	JJ	I-NP	False
New	NNP	I-NP	False
Yorkers	NNPS	I-NP	False
onto	IN	B-PP	False
Peep	NN	B-NP	False
as	IN	B-PP	False
well	CD	B-NP	False
.	.	.	False
enough	RB	B-NP	False
said!	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
don't	MD	B-VP	False
live	VB	I-VP	False
in	IN	B-PP	False
NY	NNP	B-NP	False
but	CC	B-O	False
my	PRP$	B-NP	False
best	JJS	I-NP	False
friend	NN	I-NP	False
does	.	B-O	False
.	.	.	False
My	PRP$	B-NP	False
chow	JJ	I-NP	False
fun	NN	I-NP	False
and	CC	B-O	False
chow	VB	B-VP	False
see	VB	I-VP	False
was	VBD	B-VP	False
really	RB	B-ADJP	False
bland	JJ	I-ADJP	False
and	CC	B-O	False
oily	NNP	B-NP	False
.	.	.	False
Even	RB	B-SBAR	False
though	IN	I-SBAR	False
I	PRP	B-NP	False
made	VBD	B-VP	False
the	DT	B-NP	False
reservation	NN	I-NP	True
at	IN	B-PP	False
3pm	CD	B-NP	False
for	IN	B-PP	False
the	DT	B-NP	False
same	JJ	I-NP	False
night	NN	I-NP	False
through	IN	B-PP	False
Dinnerbroker,	NN	B-NP	False
we	PRP	B-NP	False
were	VBD	B-VP	False
seated	VBN	I-VP	True
at	IN	B-PP	False
a	DT	B-NP	False
table	NN	I-NP	True
with	IN	B-PP	False
one	CD	B-NP	False
of	IN	B-PP	False
the	DT	B-NP	False
best	JJS	I-NP	False
view!	.	B-O	False
.	.	.	False
we	PRP	B-NP	False
did	VBD	B-VP	False
notice	VB	I-VP	False
however,	RP	B-PRT	False
that	IN	B-SBAR	False
some	DT	B-NP	False
tables	NNS	I-NP	False
had	VBD	B-VP	False
what	WP	B-NP	False
looked	VBD	B-VP	False
like	IN	B-PP	False
pita	NN	B-NP	True
instead	RB	B-PP	False
of	IN	I-PP	False
naan	.	B-O	False
.	.	.	False
I	PRP	B-NP	False
didn't	MD	B-VP	False
take	VB	I-VP	False
a	DT	B-NP	False
look	NN	I-NP	False
at	IN	B-PP	False
the	DT	B-NP	False
rest	NN	I-NP	False
menu,	VBZ	I-NP	False
but	CC	B-O	False
the	DT	B-NP	False
oysters	NNS	I-NP	True
were	VBD	B-VP	False
fantastic	.	B-O	False
.	.	.	False
After	IN	B-PP	False
the	DT	B-NP	False
review	NN	I-NP	False
I	PRP	B-NP	False
treked	VBP	B-VP	False
into	IN	B-PP	False
Brooklyn	NNP	B-NP	False
.	.	.	False
The	DT	B-NP	False
grilled	JJ	I-NP	False
cheese	NN	I-NP	False
at	IN	B-PP	False
home	NN	B-NP	False
afterwards	RB	B-ADVP	False
was	VBD	B-VP	False
better.!!	.	B-O	False
.	.	.	False
We	PRP	B-NP	False
were	VBD	B-VP	False
pleasantly	RB	B-ADVP	False
greeted	.	B-O	False
.	.	.	False
The	DT	B-NP	False
red	JJ	I-NP	False
sliding	VBG	I-NP	False
doors	NNS	I-NP	True
may	MD	B-VP	False
be	VB	I-VP	False
unique	JJ	B-ADJP	False
but	CC	B-O	False
they	PRP	B-NP	False
do	VBP	B-VP	False
not	RB	I-VP	False
block	VB	I-VP	False
off	RP	B-PRT	False
the	DT	B-NP	False
cold	JJ	I-NP	False
air	NN	I-NP	False
from	IN	B-PP	False
the	DT	B-NP	False
outside	JJ	I-NP	False
.	.	.	False
Great	JJ	B-NP	False
service,	NN	I-NP	False
great	RB	B-ADJP	False
food	.	B-O	False
.	.	.	False
The	DT	B-NP	False
food	NN	I-NP	True
is	VBZ	B-VP	False
expensive,	JJ	B-ADJP	False
but	CC	I-ADJP	False
worth	JJ	I-ADJP	False
every	DT	B-NP	False
bite	.	B-O	False
.	.	.	False
sometimes	RB	B-ADVP	False
i	PRP	B-NP	False
get	VBP	B-VP	False
bad	JJ	B-NP	False
food	NN	I-NP	True
and	CC	B-O	False
bad	JJ	B-NP	False
service,	NNS	I-NP	False
sometimes	RB	B-ADVP	False
i	PRP	B-NP	False
get	VBP	B-VP	False
good	JJ	B-NP	True
good	NN	I-NP	True
and	CC	B-O	False
bad	JJ	B-ADJP	False
service	.	B-O	False
.	.	.	False
When	WRB	B-ADVP	False
we	PRP	B-NP	False
were	VBD	B-VP	False
finally	RB	I-VP	False
seated	VBN	I-VP	False
our	PRP$	B-NP	False
waitress	NN	I-NP	True
came	VBN	B-VP	False
by	IN	B-PP	False
twice-1	NN	B-NP	False
for	IN	B-PP	False
our	PRP$	B-NP	False
order	NN	I-NP	False
and	CC	B-O	False
2-for	VB	B-VP	False
our	PRP$	B-NP	False
check	CD	I-NP	False
.	.	.	False
In	IN	B-PP	False
summer-eat	NN	B-NP	False
outside	IN	B-PP	False
on	IN	B-PP	False
a	DT	B-NP	False
terrace	NN	I-NP	True
(another	JJ	I-NP	False
great	JJ	I-NP	False
feature	NN	I-NP	False
of	IN	B-PP	False
Suan)!!!	.	B-O	False
.	.	.	False
It's	PDT	B-NP	False
the	DT	I-NP	False
perfect	JJ	I-NP	False
restaurant	NN	I-NP	False
for	IN	B-PP	False
NY	NNP	B-NP	False
life	NN	I-NP	False
style,	)	B-O	False
it	PRP	B-NP	False
got	VBD	B-VP	False
cool	JJ	B-NP	False
design,	FW	I-NP	False
awsome	FW	I-NP	False
drinks	NNS	I-NP	True
and	CC	I-NP	False
food	NN	I-NP	True
and	CC	I-NP	False
lot's	NN	I-NP	False
of	IN	B-PP	False
good	JJ	B-NP	False
looking	NN	I-NP	False
people	NNS	I-NP	False
eating	VBG	B-VP	False
and	CC	I-VP	False
hanging	VBG	I-VP	False
at	IN	B-PP	False
the	DT	B-NP	False
pink	JJ	I-NP	False
bar..	.	B-O	False
.	.	.	False
Recommendations,	NNS	B-NP	False
of	IN	B-PP	False
course,	NNS	B-NP	False
are	VBP	B-VP	False
required!	.	B-O	False
.	.	.	False
We	PRP	B-NP	False
did	VBD	B-VP	False
have	VB	I-VP	False
to	TO	I-VP	False
wait	VB	I-VP	False
at	IN	B-PP	False
the	DT	B-NP	False
bar	NN	I-NP	True
for	IN	B-PP	False
approx	NNP	B-NP	False
.	.	.	False
You	PRP	B-NP	False
fellas	VBZ	B-VP	False
above	RB	B-ADVP	False
says	VBZ	B-VP	False
its	PRP$	B-NP	False
the	JJ	I-NP	False
best	JJS	I-NP	False
Taiwanese	JJ	I-NP	False
restaurant	NN	I-NP	False
in	IN	B-PP	False
town	.	B-O	False
.	.	.	False
Yeah,	SYM	B-O	False
it's	NN	I-O	False
that	DT	B-NP	False
good	VBD	B-VP	False
.	.	.	False
If	IN	B-SBAR	False
you	PRP	B-NP	False
love	VBP	B-VP	False
seafood,	VBP	B-O	False
you	PRP	B-NP	False
would	MD	B-VP	False
love	VB	I-VP	False
this	DT	B-NP	False
place!	.	B-O	False
.	.	.	False
Good,	VB	B-VP	False
fast	RB	B-ADVP	False
service	CD	B-NP	False
.	.	.	False
Dakshin	NNP	B-NP	False
is	VBZ	B-VP	False
one	CD	B-NP	False
of	IN	B-PP	False
the	DT	B-NP	False
few	JJ	I-NP	False
affordable	JJ	I-NP	False
and	CC	I-NP	False
tasty	JJ	I-NP	False
Indian	JJ	I-NP	False
restaurant	NN	I-NP	False
in	IN	B-PP	False
the	DT	B-NP	False
upper	JJ	I-NP	False
east	JJ	I-NP	False
side	.	I-NP	False
.	.	.	False
They	PRP	B-NP	False
charge	VBP	B-VP	False
different	JJ	B-NP	False
prices	NNS	I-NP	True
all	PDT	B-NP	False
the	DT	I-NP	False
time	JJ	I-NP	False
.	.	.	False
To	TO	B-VP	False
dine	VB	I-VP	False
at	IN	B-PP	False
Thalia	NNP	B-NP	False
can	MD	B-VP	False
be	VB	I-VP	False
slightly	RB	I-VP	False
deceiving	VBG	I-VP	False
because	IN	B-SBAR	False
while	IN	B-SBAR	False
its	PRP$	B-NP	False
beautiful	JJ	I-NP	False
on	IN	B-PP	False
the	DT	B-NP	False
outside,	JJ	I-NP	False
